Date,Open,High,Low,Close,Adj Close,Volume
2022-01-25,61.970001,64.459999,61.130001,64.110001,57.851868,34371100
2022-01-26,64.699997,65.779999,63.869999,64.750000,58.429386,31803400
2022-01-27,65.220001,65.849998,63.900002,64.150002,57.887962,24674000
2022-01-28,63.619999,64.709999,62.830002,64.690002,58.375248,20953500
2022-01-31,64.010002,65.250000,63.599998,65.120003,58.763271,23067400
2022-02-01,65.440002,66.690002,65.040001,66.559998,60.062702,26868400
2022-02-02,66.349998,66.800003,65.580002,66.230003,59.764915,18194200
2022-02-03,66.260002,66.379997,65.029999,65.260002,58.889610,18219100
2022-02-04,65.040001,66.660004,64.839996,66.080002,60.099239,23267900
2022-02-07,66.089996,66.790001,65.500000,66.360001,60.353893,20081600
2022-02-08,67.059998,67.970001,66.599998,67.120003,61.045113,23191000
2022-02-09,67.410004,68.190002,67.139999,67.839996,61.699932,20902700
2022-02-10,67.949997,68.550003,67.220001,67.500000,61.390709,22522300
2022-02-11,67.250000,69.110001,66.599998,67.150002,61.072384,27226700
2022-02-14,66.870003,67.220001,65.820000,66.459999,60.444832,24544000
2022-02-15,67.160004,67.480003,66.529999,67.000000,60.935966,15487600
2022-02-16,66.540001,67.430000,66.430000,66.949997,60.890488,13067400
2022-02-17,66.330002,66.639999,64.209999,64.709999,58.853226,23150000
2022-02-18,64.110001,64.970001,63.700001,64.139999,58.334808,18114800
2022-02-22,63.070000,64.360001,63.070000,63.889999,58.107441,19057000
2022-02-23,64.419998,64.760002,63.040001,63.220001,57.498085,17563500
2022-02-24,60.490002,61.060001,58.369999,60.669998,55.178875,46453500
2022-02-25,61.310001,62.889999,61.009998,61.980000,56.370312,30518900
2022-02-28,59.930000,60.419998,58.400002,59.230000,53.869205,48212900
2022-03-01,58.389999,59.320000,57.919998,58.590000,53.287140,51389000
2022-03-02,56.970001,59.860001,55.930000,59.560001,54.169342,60206500
2022-03-03,58.750000,58.990002,56.990002,57.619999,52.404922,54027300
2022-03-04,55.910000,56.660000,55.189999,56.590000,51.468147,54263000
2022-03-07,55.029999,56.270000,54.070000,55.549999,50.522282,49710700
2022-03-08,56.560001,57.290001,54.759998,54.869999,49.903824,43858100
2022-03-09,56.900002,57.279999,55.810001,55.950001,50.886070,32757100
2022-03-10,55.020000,55.369999,53.950001,54.880001,49.912914,31942500
2022-03-11,55.369999,55.689999,54.070000,54.160000,49.258087,20550900
2022-03-14,54.700001,55.270000,53.830002,54.230000,49.321751,25046000
2022-03-15,54.459999,55.619999,54.349998,55.110001,50.122105,20747100
2022-03-16,56.020000,57.540001,55.970001,56.799999,51.659145,31659800
2022-03-17,55.709999,57.299999,55.029999,57.290001,52.104790,21432300
2022-03-18,56.939999,57.630001,56.730000,57.349998,52.159363,30900500
2022-03-21,57.830002,57.830002,56.750000,56.980000,51.822849,21661200
2022-03-22,57.820000,58.250000,57.310001,57.500000,52.295788,23407400
2022-03-23,57.119999,57.500000,56.000000,56.349998,51.249870,23070200
2022-03-24,56.610001,56.639999,56.200001,56.419998,51.313538,16770200
2022-03-25,56.529999,57.230000,56.439999,56.740002,51.604580,21206300
2022-03-28,56.200001,56.279999,54.730000,55.919998,50.858784,25546300
2022-03-29,57.279999,57.400002,56.130001,56.470001,51.359013,21463500
2022-03-30,56.009998,56.450001,54.549999,54.970001,49.994770,32222400
2022-03-31,54.509998,54.860001,53.360001,53.400002,48.566872,29202400
2022-04-01,53.470001,53.740002,51.770000,52.330002,47.593719,40073100
2022-04-04,52.250000,53.000000,51.660000,52.799999,48.021172,29296200
2022-04-05,52.060001,52.480000,51.419998,51.580002,46.911594,23065500
2022-04-06,51.009998,51.090000,50.400002,50.529999,45.956627,25196600
2022-04-07,50.560001,50.610001,49.040001,50.029999,45.501884,28689900
2022-04-08,49.840000,51.299999,49.830002,50.880001,46.274952,26853300
2022-04-11,50.790001,52.250000,50.380001,50.549999,45.974815,20895700
2022-04-12,50.599998,51.119999,50.049999,50.340000,45.783821,18755500
2022-04-13,49.279999,50.180000,49.200001,50.150002,45.611023,21194200
2022-04-14,50.660000,51.900002,50.279999,50.930000,46.320419,34043100
2022-04-18,50.840000,53.209999,50.779999,52.310001,47.575527,28396300
2022-04-19,52.730000,53.180000,52.500000,52.919998,48.130314,19996800
2022-04-20,53.400002,53.980000,52.889999,53.099998,48.294025,20532800
2022-04-21,53.540001,53.770000,52.520000,52.630001,47.866566,15952900
2022-04-22,52.439999,52.599998,51.169998,51.230000,46.593273,23073900
2022-04-25,50.779999,51.240002,49.680000,51.130001,46.502327,22079300
2022-04-26,50.529999,51.599998,50.220001,50.230000,45.683781,18335800
2022-04-27,49.759998,50.619999,49.540001,49.599998,45.110802,24707500
2022-04-28,49.910000,50.029999,49.009998,50.020000,45.492790,20112100
2022-04-29,49.660000,49.910000,48.049999,48.209999,44.298267,21844900
2022-05-02,48.459999,48.860001,47.779999,48.709999,44.757702,25904000
2022-05-03,49.330002,50.810001,49.080002,50.099998,46.034916,25374500
2022-05-04,50.169998,52.400002,50.040001,52.230000,47.992088,26643600
2022-05-05,51.439999,52.130001,50.689999,51.310001,47.146740,25756000
2022-05-06,51.240002,52.000000,50.580002,51.619999,47.431583,25912900
2022-05-09,50.990002,51.220001,49.590000,49.889999,45.841953,28888400
2022-05-10,50.540001,50.689999,47.660000,48.750000,44.794449,31054700
2022-05-11,48.950001,49.939999,47.560001,47.660000,43.792896,30179000
2022-05-12,47.259998,47.400002,45.400002,46.560001,42.782150,36301500
2022-05-13,46.810001,47.849998,46.810001,47.639999,43.774513,21739400
2022-05-16,47.590000,48.070000,47.000000,47.459999,43.609119,16919100
2022-05-17,49.840000,51.610001,49.700001,51.049999,46.907833,46643400
2022-05-18,50.730000,51.060001,49.009998,49.320000,45.318203,32181600
2022-05-19,48.660000,50.299999,48.590000,49.779999,45.740879,27279400
2022-05-20,50.259998,50.730000,48.509998,49.750000,45.713314,29025500
2022-05-23,51.349998,53.599998,51.150002,52.770000,48.488274,35166800
2022-05-24,52.470001,53.009998,51.490002,52.680000,48.405579,24344800
2022-05-25,52.560001,53.119999,52.020000,52.700001,48.423954,23507900
2022-05-26,53.459999,54.250000,53.169998,54.090000,49.701164,19140700
2022-05-27,54.000000,54.000000,53.040001,53.619999,49.269302,19509300
2022-05-31,53.029999,53.860001,52.439999,53.410000,49.076344,25805400
2022-06-01,53.500000,53.740002,51.730000,52.389999,48.139103,23902000
2022-06-02,52.400002,52.500000,51.599998,52.430000,48.175861,17473600
2022-06-03,52.070000,52.330002,51.220001,51.330002,47.165115,16550000
2022-06-06,51.799999,52.570000,51.369999,51.400002,47.229431,18473200
2022-06-07,51.029999,52.230000,50.830002,52.099998,47.872635,15528800
